patient_id,full_name,gender,age,date_of_birth,district,national_id,phone,income_level,registration_date,is_active
PAT001193,Amour Amour,Male,45,1979-01-01,Kati,ZNZ915697,255764416105,Lower-Middle,2019-03-17,0
PAT001194,Khadija Rashid,Female,11,2013-01-01,Chake-Chake,ZNZ123880,,Middle,2021-04-27,1
PAT001195,Ali Ali,Male,54,1970-01-01,Kati,ZNZ494718,255746753179,Lower-Middle,2019-02-19,1
PAT001196,Mariam Hassan,Female,35,1989-01-01,Micheweni,ZNZ569054,255723114573,Upper-Middle,2021-09-24,0
PAT001197,Zainab Rashid,Female,26,1998-01-01,Urban West,ZNZ520641,255795788951,Middle,2022-06-19,1
PAT001198,Asha Said,Female,34,1990-01-01,Mkoani,ZNZ691684,255769066485,Low,2021-04-19,1
PAT001199,Halima Vuai,Female,5,2019-01-01,Urban West,ZNZ579490,255739892058,Low,2018-10-15,0
PAT001200,Mohammed Ali,Male,41,1983-01-01,Urban West,ZNZ175010,255757612896,Upper-Middle,2018-07-06,1
PAT001201,Zuwena Salim,Female,16,2008-01-01,Urban West,ZNZ394743,255796735175,Lower-Middle,2021-03-07,1
PAT001202,Omar Bakari,Male,13,2011-01-01,North A,ZNZ437850,255775758489,Low,2018-05-10,1
PAT001203,Khalid Mohammed,Male,10,2014-01-01,South Unguja,,255783888481,Middle,2018-07-13,1
PAT001204,Seif Hamisi,Male,52,1972-01-01,Wete,ZNZ650080,255710723879,Middle,2018-11-12,1
PAT001205,Halima Vuai,Female,22,2002-01-01,Kati,ZNZ154645,255728397030,Lower-Middle,2022-12-14,1
PAT001206,Halima Juma,Female,55,1969-01-01,Urban West,ZNZ679054,255723772237,Lower-Middle,2018-05-24,1
PAT001207,Khadija Nassor,Female,23,2001-01-01,Kati,ZNZ279614,255789040997,Middle,2018-01-16,1
PAT001208,Haji Hassan,Male,7,2017-01-01,Kati,ZNZ213693,255758022891,Middle,2021-08-18,1
PAT001209,Mohammed Abdallah,Male,17,2007-01-01,Urban West,ZNZ662667,255778994054,Middle,2019-02-27,1
PAT001210,Sitawa Salim,Female,50,1974-01-01,North A,ZNZ190005,255727007812,Upper-Middle,2018-09-02,0
PAT001211,Mwinyi Vuai,Male,32,1992-01-01,Chake-Chake,ZNZ579336,255788376670,Lower-Middle,2020-07-15,1
PAT001212,Ibrahim Khalid,Male,26,1998-01-01,Micheweni,ZNZ231401,255724299385,Middle,2021-02-04,1
PAT001213,Haji Vuai,Male,37,1987-01-01,Chake-Chake,ZNZ799438,255792519279,Upper-Middle,2021-01-16,0
PAT001214,Asha Nassor,Female,39,1985-01-01,Wete,ZNZ962132,255766828775,Low,2018-05-09,1
PAT001215,Latifa Said,Female,48,1976-01-01,North B,ZNZ679897,255791488646,Low,2020-06-25,1
PAT001216,Mohammed Bakari,Male,58,1966-01-01,Urban West,ZNZ948333,255714721005,Middle,2020-06-05,1
PAT001217,Bakari Nassor,Male,29,1995-01-01,South Unguja,ZNZ425259,255754929426,Low,2018-12-07,0
PAT001218,Halima Juma,Female,12,2012-01-01,Urban West,ZNZ127676,255739750575,Low,2018-01-04,1
PAT001219,Rahma Hassan,Female,25,1999-01-01,Micheweni,,255765632936,Low,2021-09-12,1
PAT001220,Amour Suleiman,Male,39,1985-01-01,Chake-Chake,ZNZ800800,255779452009,Lower-Middle,2021-12-04,0
PAT001221,Asha Seif,Female,17,2007-01-01,South Unguja,ZNZ452475,,Low,2018-11-02,1
PAT001222,Rashid Ali,Male,19,2005-01-01,Kati,ZNZ224786,,Low,2020-06-26,1
PAT001223,Omar Omar,Male,40,1984-01-01,North B,ZNZ646363,255782469542,Upper-Middle,2019-08-30,1
PAT001224,Mwajuma Haji,Female,31,1993-01-01,Wete,ZNZ830076,255775486362,Middle,2022-10-11,1
PAT001225,Juma Khalid,Male,35,1989-01-01,Micheweni,ZNZ482873,,Middle,2021-06-02,1
PAT001226,Mariam Hassan,Female,20,2004-01-01,Kati,ZNZ960405,255790002034,Low,2021-10-03,1
PAT001227,Mwinyi Bakari,Male,31,1993-01-01,Wete,ZNZ349109,,Middle,2020-09-18,1
PAT001228,Hamisi Khatib,Male,20,2004-01-01,Urban West,ZNZ389445,255782418938,Middle,2018-11-17,1
PAT001229,Mwajuma Khatib,Female,45,1979-01-01,Kati,ZNZ661133,255743600239,Middle,2019-07-13,1
PAT001230,Hassan Khatib,Male,51,1973-01-01,Micheweni,ZNZ275231,255743445661,Low,2021-04-19,1
PAT001231,Mwajuma Nassor,Female,4,2020-01-01,Urban West,ZNZ387374,255723211492,Lower-Middle,2019-09-10,1
PAT001232,Haji Bakari,Male,20,2004-01-01,Micheweni,ZNZ141722,255713764993,Middle,2019-12-12,0
PAT001233,Ibrahim Mohammed,Male,11,2013-01-01,Mkoani,ZNZ795519,,Middle,2021-11-10,1
PAT001234,Omar Rashid,Male,24,2000-01-01,South Unguja,ZNZ711340,255766798428,Middle,2022-06-30,1
PAT001235,Sitawa Mwinyi,Female,30,1994-01-01,North A,ZNZ362128,255772770433,Lower-Middle,2022-12-21,1
PAT001236,Rashid Amour,Male,11,2013-01-01,Chake-Chake,ZNZ870340,255723426433,Lower-Middle,2022-12-01,1
PAT001237,Rukia Khalid,Female,18,2006-01-01,Chake-Chake,ZNZ989856,255734336228,Middle,2021-02-05,0
PAT001238,Hassan Seif,Male,18,2006-01-01,South Unguja,ZNZ588075,255766018784,Low,2019-06-15,1
PAT001239,Mariam Said,Female,35,1989-01-01,Urban West,ZNZ720587,255741966443,Middle,2019-02-14,1
PAT001240,Ali Nassor,Male,36,1988-01-01,Urban West,ZNZ260811,255710667538,Upper-Middle,2021-08-12,1
PAT001241,Rukia Haji,Female,21,2003-01-01,Wete,ZNZ638785,255748427123,Middle,2020-03-28,1
PAT001242,Pili Salim,Female,34,1990-01-01,Chake-Chake,ZNZ357471,255737112999,Low,2021-04-09,1
PAT001243,Fatuma Vuai,Female,23,2001-01-01,Urban West,ZNZ209017,255747565200,Low,2021-09-16,1
PAT001244,Zuwena Nassor,Female,27,1997-01-01,North A,ZNZ318220,255773200865,Middle,2019-05-08,0
PAT001245,Rehema Hassan,Female,57,1967-01-01,Urban West,ZNZ734322,255771996450,Middle,2021-05-03,1
PAT001246,Khadija Khatib,Female,52,1972-01-01,Wete,ZNZ674388,255741013300,Lower-Middle,2018-01-12,1
PAT001247,Mohammed Abdallah,Male,14,2010-01-01,Urban West,ZNZ458349,255756548721,Lower-Middle,2018-07-14,1
PAT001248,Suleiman Khalid,Male,48,1976-01-01,Urban West,ZNZ400572,255737644667,Low,2019-05-05,1
PAT001249,Rukia Hassan,Female,44,1980-01-01,Urban West,ZNZ211126,255772950317,Middle,2020-03-05,1
PAT001250,Maryam Hassan,Female,14,2010-01-01,Micheweni,,255786080405,Middle,2020-05-30,1
PAT001251,Zawadi Rashid,Female,44,1980-01-01,North B,ZNZ665273,255732139911,Upper-Middle,2018-07-01,1
PAT001252,Rukia Juma,Female,55,1969-01-01,North A,ZNZ490659,,Low,2020-08-19,1
PAT001253,Suleiman Nassor,Male,17,2007-01-01,Mkoani,ZNZ449762,255741638829,Middle,2019-10-18,1
PAT001254,Juma Juma,Male,20,2004-01-01,Urban West,ZNZ374383,255734169269,Lower-Middle,2021-09-01,1
PAT001255,Khadija Nassor,Female,47,1977-01-01,North A,ZNZ918706,255768040667,Lower-Middle,2019-11-25,1
PAT001256,Yusuf Bakari,Male,39,1985-01-01,Kati,ZNZ246075,255741530062,Middle,2018-01-30,1
PAT001257,Mohammed Seif,Male,43,1981-01-01,North B,ZNZ549110,255787388048,Low,2022-06-08,1
PAT001258,Pili Omar,Female,37,1987-01-01,South Unguja,,255774853869,Low,2022-08-29,1
PAT001259,Ahmed Hassan,Male,41,1983-01-01,Urban West,ZNZ825898,255793491791,Middle,2022-12-25,1
PAT001260,Aisha Mohammed,Female,12,2012-01-01,Chake-Chake,ZNZ653360,255739908080,Lower-Middle,2022-12-22,1
PAT001261,Mohammed Abdallah,Male,51,1973-01-01,North B,ZNZ257723,255773078804,Low,2021-01-24,1
PAT001262,Amina Mwinyi,Female,49,1975-01-01,Chake-Chake,ZNZ484533,255796986866,Lower-Middle,2021-11-05,1
PAT001263,Haji Seif,Male,31,1993-01-01,Urban West,ZNZ313092,255772275648,Lower-Middle,2020-02-17,1
PAT001264,Rashid Rashid,Male,34,1990-01-01,North B,ZNZ430080,,Upper-Middle,2019-03-20,0
PAT001265,Salim Omar,Male,10,2014-01-01,Chake-Chake,ZNZ446407,255730768135,Low,2018-10-25,1
PAT001266,Hassan Juma,Male,43,1981-01-01,Kati,ZNZ869153,255766885616,Middle,2020-03-18,1
PAT001267,Ahmed Hassan,Male,44,1980-01-01,Urban West,,255790470704,Low,2022-10-27,1
PAT001268,Mohammed Salim,Male,34,1990-01-01,Chake-Chake,ZNZ300144,,Low,2020-04-24,1
PAT001269,Fatuma Haji,Female,48,1976-01-01,North A,ZNZ839782,255739397621,Low,2020-10-12,1
PAT001270,Ibrahim Mwinyi,Male,29,1995-01-01,South Unguja,ZNZ752619,255775546292,Middle,2021-10-16,1
PAT001271,Khadija Said,Female,40,1984-01-01,North A,ZNZ814075,255713031863,Low,2021-10-29,1
PAT001272,Latifa Said,Female,16,2008-01-01,Micheweni,ZNZ378101,255720457143,Middle,2019-07-08,1
PAT001273,Rehema Suleiman,Female,31,1993-01-01,North A,ZNZ932440,255731603101,Lower-Middle,2018-10-30,1
PAT001274,Ahmed Haji,Male,32,1992-01-01,North A,ZNZ788235,255759261346,Upper-Middle,2019-02-25,1
PAT001275,Safia Omar,Female,35,1989-01-01,Urban West,ZNZ756986,255754787557,Middle,2021-06-23,1
PAT001276,Rashid Mohammed,Male,29,1995-01-01,Urban West,ZNZ827773,255759214147,Middle,2022-10-10,0
PAT001277,Omar Hassan,Male,32,1992-01-01,Mkoani,ZNZ132356,255743850844,Middle,2021-06-14,0
PAT001278,Amina Seif,Female,44,1980-01-01,Kati,ZNZ921307,255720774240,Lower-Middle,2022-04-07,1
PAT001279,Bakari Said,Male,28,1996-01-01,Chake-Chake,ZNZ821455,255741601658,Middle,2018-07-04,0
PAT001280,Nasra Hassan,Female,7,2017-01-01,North A,ZNZ973321,255753441158,Low,2019-04-13,1
PAT001281,Halima Khatib,Female,58,1966-01-01,North B,ZNZ725638,,Low,2020-01-24,1
PAT001282,Maryam Khatib,Female,52,1972-01-01,Wete,ZNZ526492,255772366569,Lower-Middle,2018-12-29,1
PAT001283,Rahma Bakari,Female,12,2012-01-01,Kati,ZNZ234511,255752950745,Lower-Middle,2021-07-30,1
PAT001284,Mwinyi Nassor,Male,46,1978-01-01,North B,ZNZ178672,255798926440,Lower-Middle,2022-04-26,1
PAT001285,Ibrahim Mohammed,Male,26,1998-01-01,Chake-Chake,ZNZ422433,255784559926,Lower-Middle,2018-12-02,0
PAT001286,Nasra Abdallah,Female,35,1989-01-01,Kati,ZNZ544128,255730324696,Lower-Middle,2018-06-11,1
PAT001287,Suleiman Haji,Male,39,1985-01-01,Mkoani,ZNZ786763,255754439681,Lower-Middle,2021-03-29,1
PAT001288,Hassan Nassor,Male,31,1993-01-01,Urban West,ZNZ110360,255787161564,Low,2022-02-06,1
PAT001289,Mwinyi Hassan,Male,22,2002-01-01,Urban West,ZNZ603447,255793978171,Upper-Middle,2022-06-13,1
PAT001290,Nassor Said,Male,23,2001-01-01,North B,ZNZ824155,255744447582,Upper-Middle,2021-09-07,1
PAT001291,Hamisi Khalid,Male,20,2004-01-01,South Unguja,ZNZ657658,255786033299,Upper-Middle,2018-01-12,1
PAT001292,Amour Vuai,Male,21,2003-01-01,Urban West,ZNZ601503,255732295574,Lower-Middle,2021-12-18,1
PAT001293,Zuwena Suleiman,Female,30,1994-01-01,North A,ZNZ658867,255735587567,Lower-Middle,2021-01-01,0
PAT001294,Nasra Salim,Female,21,2003-01-01,Chake-Chake,ZNZ717542,255745079500,Upper-Middle,2019-08-11,1
PAT001295,Zainab Nassor,Female,42,1982-01-01,North B,ZNZ737816,255791406572,Upper-Middle,2018-07-20,1
PAT001296,Mwinyi Salim,Male,58,1966-01-01,North A,ZNZ486060,255773721834,Middle,2019-06-06,1
PAT001297,Ahmed Juma,Male,25,1999-01-01,Micheweni,ZNZ805314,255784825356,Lower-Middle,2019-05-20,1
PAT001298,Omar Rashid,Male,38,1986-01-01,Micheweni,ZNZ972189,255798458610,Lower-Middle,2022-10-28,1
PAT001299,Rahma Abdallah,Female,39,1985-01-01,Chake-Chake,ZNZ902364,255770676934,Middle,2022-09-08,1
PAT001300,Sitawa Rashid,Female,39,1985-01-01,Urban West,ZNZ532959,255779183142,Low,2020-02-27,1
PAT001301,Bakari Amour,Male,36,1988-01-01,Wete,ZNZ801347,255720533873,Lower-Middle,2020-11-28,1
PAT001302,Halima Juma,Female,43,1981-01-01,South Unguja,ZNZ260322,255741849424,Middle,2018-03-01,1
PAT001303,Seif Hassan,Male,42,1982-01-01,Urban West,ZNZ602610,255747598496,Middle,2019-08-01,1
PAT001304,Mariam Salim,Female,13,2011-01-01,Chake-Chake,ZNZ931460,255733411915,Lower-Middle,2018-11-17,1
PAT001305,Maryam Haji,Female,45,1979-01-01,North A,ZNZ941680,255732736538,Lower-Middle,2021-12-29,1
PAT001306,Maryam Rashid,Female,45,1979-01-01,North A,ZNZ407674,255723327766,Upper-Middle,2022-07-18,0
PAT001307,Rehema Haji,Female,20,2004-01-01,North B,ZNZ212035,255722344700,Lower-Middle,2022-08-27,1
PAT001308,Pili Abdallah,Female,32,1992-01-01,North A,ZNZ555358,255741959674,Middle,2021-12-02,1
PAT001309,Mohammed Amour,Male,45,1979-01-01,North A,ZNZ859087,255798337521,Middle,2020-07-11,1
PAT001310,Maryam Hassan,Female,28,1996-01-01,Chake-Chake,ZNZ268157,255727548495,Middle,2021-11-10,1
PAT001311,Mohammed Seif,Male,52,1972-01-01,Urban West,ZNZ997371,255781183863,Middle,2022-08-22,1
PAT001312,Aisha Rashid,Female,67,1957-01-01,Kati,ZNZ742931,,Lower-Middle,2019-07-23,1
PAT001313,Pili Khalid,Female,20,2004-01-01,South Unguja,ZNZ762165,255787302620,Lower-Middle,2021-01-06,1
PAT001314,Latifa Amour,Female,11,2013-01-01,Urban West,ZNZ850244,255781001689,Lower-Middle,2021-05-02,1
PAT001315,Haji Khatib,Male,39,1985-01-01,Urban West,ZNZ622797,255786107195,Low,2021-08-01,1
PAT001316,Rehema Khatib,Female,42,1982-01-01,South Unguja,ZNZ725710,255712644046,Low,2019-06-11,1
PAT001317,Sitawa Hamisi,Female,28,1996-01-01,Micheweni,ZNZ368774,255789646633,Low,2019-06-08,1
PAT001318,Pili Mwinyi,Female,53,1971-01-01,Urban West,ZNZ902133,255749368536,Middle,2019-09-05,1
PAT001319,Nassor Omar,Male,13,2011-01-01,Urban West,ZNZ983717,255779092302,Low,2021-03-25,1
PAT001320,Khalid Juma,Male,46,1978-01-01,Chake-Chake,ZNZ354809,255794269689,Low,2021-09-25,0
PAT001321,Mwinyi Abdallah,Male,25,1999-01-01,Urban West,ZNZ115021,255762842611,Low,2018-05-05,1
PAT001322,Nassor Mohammed,Male,62,1962-01-01,Mkoani,ZNZ541259,,Middle,2020-05-20,1
PAT001323,Pili Nassor,Female,61,1963-01-01,Micheweni,ZNZ896787,255749320824,Low,2018-10-07,1
PAT001324,Bakari Bakari,Male,22,2002-01-01,North B,ZNZ804364,255753229393,Lower-Middle,2020-07-05,1
PAT001325,Halima Khatib,Female,23,2001-01-01,North A,ZNZ641486,255723553496,Low,2019-09-14,1
PAT001326,Hassan Nassor,Male,48,1976-01-01,Urban West,ZNZ536841,255721592789,Middle,2020-04-25,1
PAT001327,Haji Bakari,Male,28,1996-01-01,Chake-Chake,ZNZ643028,255719208201,Upper-Middle,2022-08-09,1
PAT001328,Rukia Mwinyi,Female,31,1993-01-01,Urban West,ZNZ358308,255775250123,Upper-Middle,2022-10-18,1
PAT001329,Asha Bakari,Female,32,1992-01-01,North A,ZNZ913215,,Lower-Middle,2019-11-05,1
PAT001330,Mariam Haji,Female,3,2021-01-01,South Unguja,ZNZ440191,255751265043,Lower-Middle,2021-02-25,1
PAT001331,Khadija Khatib,Female,31,1993-01-01,Urban West,ZNZ106163,255782682809,Lower-Middle,2018-11-10,1
PAT001332,Asha Juma,Female,21,2003-01-01,North B,ZNZ116065,255797793077,Lower-Middle,2018-11-28,1
PAT001333,Yusuf Abdallah,Male,27,1997-01-01,Chake-Chake,ZNZ445600,255720315271,Lower-Middle,2021-03-19,1
PAT001334,Mariam Bakari,Female,53,1971-01-01,North B,ZNZ803708,255715311154,Low,2022-01-17,1
PAT001335,Sitawa Khatib,Female,13,2011-01-01,Kati,ZNZ992135,255791618212,Middle,2018-02-05,0
PAT001336,Asha Hamisi,Female,44,1980-01-01,Mkoani,ZNZ874758,255710277834,Low,2022-09-05,1
PAT001337,Hassan Amour,Male,30,1994-01-01,North A,ZNZ645389,255714730654,Lower-Middle,2021-12-14,1
PAT001338,Rehema Bakari,Female,27,1997-01-01,North A,ZNZ172723,255753681707,Lower-Middle,2020-11-11,1
PAT001339,Bakari Salim,Male,47,1977-01-01,North B,ZNZ266020,255713998585,Lower-Middle,2018-07-25,1
PAT001340,Yusuf Nassor,Male,40,1984-01-01,Micheweni,ZNZ400065,255743495357,Middle,2019-10-01,1
PAT001341,Rashid Bakari,Male,44,1980-01-01,North A,ZNZ914892,255739449015,Middle,2020-04-27,1
PAT001342,Ibrahim Abdallah,Male,50,1974-01-01,Kati,ZNZ821478,255720627772,Middle,2021-10-11,1
PAT001343,Amina Amour,Female,27,1997-01-01,Micheweni,ZNZ420589,255752229669,Lower-Middle,2019-03-16,1
PAT001344,Rahma Vuai,Female,22,2002-01-01,North A,ZNZ548032,255766466544,Low,2019-12-30,1
PAT001345,Maryam Khalid,Female,15,2009-01-01,Micheweni,ZNZ103060,255745188893,Lower-Middle,2021-01-24,1
PAT001346,Ali Bakari,Male,21,2003-01-01,North A,ZNZ439974,255787512073,Upper-Middle,2020-07-29,1
PAT001347,Ali Nassor,Male,82,1942-01-01,Chake-Chake,ZNZ673404,255773672831,Upper-Middle,2018-06-13,1
PAT001348,Ali Rashid,Male,54,1970-01-01,South Unguja,ZNZ114551,,Middle,2018-05-28,1
PAT001349,Asha Nassor,Female,11,2013-01-01,Urban West,ZNZ584405,255744574778,Low,2022-04-03,0
PAT001350,Hassan Seif,Male,13,2011-01-01,Urban West,ZNZ920047,255749078064,Low,2018-10-21,1
PAT001351,Mwajuma Omar,Female,39,1985-01-01,Mkoani,ZNZ736972,255717301078,Lower-Middle,2018-07-14,0
PAT001352,Amina Vuai,Female,40,1984-01-01,South Unguja,ZNZ674679,255759750282,Middle,2019-10-25,1
PAT001353,Haji Hamisi,Male,43,1981-01-01,Kati,ZNZ213535,255710834938,Middle,2019-04-25,1
PAT001354,Zuwena Vuai,Female,28,1996-01-01,Urban West,ZNZ710999,255789064353,Middle,2018-05-03,1
PAT001355,Latifa Said,Female,30,1994-01-01,North A,ZNZ364509,255747921639,Lower-Middle,2021-11-24,1
PAT001356,Zawadi Salim,Female,36,1988-01-01,Urban West,ZNZ667660,255718043732,Low,2019-11-30,1
PAT001357,Zawadi Said,Female,33,1991-01-01,South Unguja,,255730926786,Low,2020-08-22,1
PAT001358,Yusuf Mohammed,Male,0,2024-01-01,North A,ZNZ861447,255753151442,Low,2022-01-15,1
PAT001359,Hassan Mwinyi,Male,31,1993-01-01,Urban West,ZNZ470480,255790040719,Lower-Middle,2019-10-23,1
PAT001360,Asha Hamisi,Female,19,2005-01-01,Micheweni,ZNZ613676,255765849873,Low,2021-02-01,1
PAT001361,Mwajuma Mwinyi,Female,34,1990-01-01,South Unguja,ZNZ378652,255787833510,Middle,2022-11-14,1
PAT001362,Bakari Abdallah,Male,82,1942-01-01,Urban West,ZNZ101919,255753133323,Middle,2022-01-25,1
PAT001363,Zuwena Hassan,Female,37,1987-01-01,North B,ZNZ568484,,Low,2022-11-02,1
PAT001364,Zainab Haji,Female,27,1997-01-01,Wete,ZNZ333725,255793577654,Low,2022-10-08,1
PAT001365,Pili Amour,Female,45,1979-01-01,Urban West,ZNZ973108,255736635028,Low,2019-12-11,1
PAT001366,Khalid Juma,Male,42,1982-01-01,North A,ZNZ910672,255731819702,Middle,2019-01-31,1
PAT001367,Mwajuma Abdallah,Female,38,1986-01-01,North A,ZNZ908118,,Lower-Middle,2020-06-30,1
PAT001368,Halima Khalid,Female,41,1983-01-01,Wete,ZNZ556791,255768734685,Low,2021-09-22,1
PAT001369,Suleiman Rashid,Male,67,1957-01-01,Mkoani,ZNZ433869,255772866374,Middle,2020-10-01,1
PAT001370,Nassor Juma,Male,16,2008-01-01,North A,ZNZ746052,255752817546,Lower-Middle,2022-06-11,1
PAT001371,Rukia Haji,Female,39,1985-01-01,North A,ZNZ421243,,Lower-Middle,2021-03-11,1
PAT001372,Mohammed Nassor,Male,20,2004-01-01,Mkoani,ZNZ642301,255733694787,Middle,2018-11-13,1
PAT001373,Rahma Hassan,Female,40,1984-01-01,Kati,ZNZ991641,255748177208,Middle,2022-10-01,0
PAT001374,Khadija Mwinyi,Female,18,2006-01-01,Wete,ZNZ726549,255731992018,Middle,2022-05-01,1
PAT001375,Hassan Khatib,Male,28,1996-01-01,Kati,ZNZ792749,255792219351,Lower-Middle,2022-12-29,1
PAT001376,Mwajuma Amour,Female,27,1997-01-01,Micheweni,ZNZ723431,255717562635,Lower-Middle,2022-03-31,1
PAT001377,Haji Vuai,Male,50,1974-01-01,Wete,ZNZ764956,,Middle,2022-04-29,1
PAT001378,Mwajuma Nassor,Female,45,1979-01-01,North A,ZNZ896561,,Lower-Middle,2021-11-25,1
PAT001379,Hassan Said,Male,15,2009-01-01,North B,ZNZ898028,255733862973,Middle,2019-11-12,1
PAT001380,Aisha Suleiman,Female,32,1992-01-01,Urban West,ZNZ297745,255746132737,Middle,2021-08-26,1
PAT001381,Suleiman Haji,Male,23,2001-01-01,Chake-Chake,,255735054520,Upper-Middle,2019-05-10,1
PAT001382,Hamisi Said,Male,14,2010-01-01,Kati,ZNZ956634,255739697894,Low,2019-07-10,1
PAT001383,Asha Ali,Female,28,1996-01-01,Micheweni,ZNZ679886,255722664860,Low,2019-09-02,1
PAT001384,Haji Seif,Male,30,1994-01-01,North A,ZNZ910636,255795501350,Low,2022-12-02,1
PAT001385,Pili Said,Female,68,1956-01-01,Urban West,ZNZ613644,,Middle,2018-04-19,1
PAT001386,Amour Khatib,Male,41,1983-01-01,Urban West,ZNZ503552,255781784059,Lower-Middle,2022-12-24,1
PAT001387,Zawadi Hassan,Female,11,2013-01-01,Urban West,ZNZ659119,255777493767,Low,2019-01-07,1
PAT001388,Ahmed Omar,Male,25,1999-01-01,Micheweni,ZNZ927767,255769501864,Low,2020-05-04,1
PAT001389,Pili Khalid,Female,47,1977-01-01,Kati,ZNZ610571,255795654487,Low,2019-09-08,1
PAT001390,Rashid Seif,Male,68,1956-01-01,Urban West,ZNZ770979,255717249433,Low,2020-02-07,1
PAT001391,Ahmed Salim,Male,9,2015-01-01,Urban West,ZNZ126819,,Low,2018-07-25,1
PAT001392,Salim Khatib,Male,4,2020-01-01,Micheweni,ZNZ484474,255766115525,Middle,2020-04-26,1
PAT001393,Rashid Ali,Male,64,1960-01-01,North A,ZNZ936127,255766792850,Low,2018-02-12,1
PAT001394,Zainab Vuai,Female,37,1987-01-01,Mkoani,ZNZ854547,255717750981,Low,2020-05-14,1
PAT001395,Yusuf Nassor,Male,21,2003-01-01,North A,ZNZ353800,255789881819,Middle,2021-06-22,1
PAT001396,Mwajuma Bakari,Female,40,1984-01-01,North A,ZNZ508224,255755154248,Middle,2021-08-03,1
PAT001397,Ahmed Haji,Male,0,2024-01-01,Urban West,ZNZ557291,,Low,2021-10-10,1
PAT001398,Salim Omar,Male,35,1989-01-01,Urban West,ZNZ734493,255721954802,Low,2020-02-24,1
PAT001399,Amina Mohammed,Female,36,1988-01-01,South Unguja,ZNZ384243,255729611739,Middle,2019-04-21,1
PAT001400,Latifa Omar,Female,45,1979-01-01,Urban West,ZNZ421402,255730568512,Lower-Middle,2018-03-24,1
PAT001401,Abdallah Rashid,Male,18,2006-01-01,North B,ZNZ609212,255767352128,Low,2021-02-07,1
PAT001402,Ali Khalid,Male,36,1988-01-01,North B,ZNZ174280,,Low,2018-07-09,1
PAT001403,Mohammed Suleiman,Male,20,2004-01-01,Urban West,ZNZ722129,255727015582,Low,2020-03-10,1
PAT001404,Fatuma Suleiman,Female,35,1989-01-01,Urban West,ZNZ490503,255716877037,Lower-Middle,2020-07-24,1
PAT001405,Maryam Said,Female,18,2006-01-01,South Unguja,,255785914212,Middle,2018-09-08,1
PAT001406,Nassor Vuai,Male,28,1996-01-01,Wete,ZNZ374535,255757350357,Middle,2022-10-14,1
PAT001407,Rukia Vuai,Female,17,2007-01-01,Kati,ZNZ361968,255772002678,Lower-Middle,2018-10-18,1
PAT001408,Sitawa Khalid,Female,41,1983-01-01,Urban West,ZNZ444543,255720448643,Lower-Middle,2022-07-27,1
PAT001409,Asha Mwinyi,Female,44,1980-01-01,Urban West,ZNZ614060,255750858099,Lower-Middle,2021-05-09,1
PAT001410,Mariam Seif,Female,28,1996-01-01,Urban West,ZNZ286968,255759231332,Lower-Middle,2022-12-26,1
PAT001411,Yusuf Nassor,Male,35,1989-01-01,North B,,255789519398,Low,2018-11-22,1
PAT001412,Salim Mwinyi,Male,11,2013-01-01,Micheweni,ZNZ797615,,Middle,2022-03-15,1
PAT001413,Ibrahim Vuai,Male,30,1994-01-01,Mkoani,ZNZ330314,,Middle,2021-12-03,0
PAT001414,Khalid Suleiman,Male,34,1990-01-01,Wete,ZNZ549622,255776052244,Lower-Middle,2022-06-19,1
PAT001415,Rehema Juma,Female,71,1953-01-01,Urban West,ZNZ841142,255766278765,Middle,2022-12-19,1
PAT001416,Latifa Seif,Female,15,2009-01-01,North B,ZNZ680074,255798835411,Lower-Middle,2020-04-16,1
PAT001417,Amour Mohammed,Male,58,1966-01-01,Mkoani,ZNZ644611,255793034631,Lower-Middle,2019-05-23,1
PAT001418,Ali Amour,Male,50,1974-01-01,North A,ZNZ630309,255738814808,Low,2020-01-01,1
PAT001419,Omar Omar,Male,39,1985-01-01,North B,ZNZ401951,255737270209,Middle,2022-06-13,1
PAT001420,Amina Abdallah,Female,58,1966-01-01,Kati,ZNZ412499,255717818441,Middle,2018-03-13,1
PAT001421,Salim Haji,Male,40,1984-01-01,Wete,ZNZ370855,255727410605,Middle,2021-06-24,1
PAT001422,Pili Hassan,Female,37,1987-01-01,Wete,ZNZ688321,255711157260,Low,2019-10-03,1
PAT001423,Omar Omar,Male,34,1990-01-01,Urban West,ZNZ220035,,Low,2022-10-14,0
PAT001424,Ali Juma,Male,54,1970-01-01,North B,ZNZ321666,255749786906,Lower-Middle,2020-07-28,1
PAT001425,Aisha Seif,Female,48,1976-01-01,Urban West,ZNZ387062,255797669911,Lower-Middle,2019-08-31,1
PAT001426,Mariam Abdallah,Female,22,2002-01-01,Micheweni,ZNZ814166,255755739326,Lower-Middle,2022-05-30,1
PAT001427,Bakari Bakari,Male,13,2011-01-01,Urban West,ZNZ884516,255775823714,Upper-Middle,2019-07-20,1
PAT001428,Rahma Mwinyi,Female,28,1996-01-01,Chake-Chake,ZNZ722107,255718582299,Middle,2021-09-29,1
PAT001429,Pili Hamisi,Female,19,2005-01-01,Chake-Chake,ZNZ660591,255791985936,Lower-Middle,2018-02-23,1
PAT001430,Mariam Suleiman,Female,31,1993-01-01,South Unguja,ZNZ995318,255793496276,Low,2022-10-20,1
PAT001431,Bakari Amour,Male,54,1970-01-01,Urban West,,255796478520,Low,2019-06-12,0
